10.3962|1.02494|-104.009
|Index|x_pos|y_pos|z_pos|x_vel|y_vel|z_vel|
|1828|-49.5714|0.209739|-196.264|-41.7556|-0.567631|-64.2375|
|1829|-49.6131|0.209171|-196.329|-41.7032|-0.566919|-64.1569|
|1830|-49.6548|0.208605|-196.393|-41.6507|-0.566205|-64.0761|
|1831|-49.6964|0.208039|-196.457|-41.5982|-0.565491|-63.9953|
|1832|-49.738|0.207474|-196.521|-41.5455|-0.564775|-63.9143|
|1833|-49.7795|0.206909|-196.585|-41.4928|-0.564058|-63.8332|
|1834|-49.821|0.206346|-196.648|-41.44|-0.563341|-63.752|
|1835|-49.8624|0.205783|-196.712|-41.3872|-0.562622|-63.6707|
|1836|-49.9037|0.205221|-196.776|-41.3343|-0.561903|-63.5893|
|1837|-49.945|0.204659|-196.839|-41.2813|-0.561182|-63.5077|
|1838|-49.9863|0.204098|-196.903|-41.2282|-0.560461|-63.4261|
|1839|-50.0275|0.203538|-196.966|-41.175|-0.559738|-63.3443|
|1840|-50.0686|0.202979|-197.029|-41.1218|-0.559015|-63.2625|
|1841|-50.1097|0.20242|-197.093|-41.0685|-0.55829|-63.1805|
|1842|-50.1508|0.201862|-197.156|-41.0152|-0.557565|-63.0984|
|1843|-50.1918|0.201305|-197.219|-40.9617|-0.556839|-63.0162|
|1844|-50.2327|0.200748|-197.282|-40.9082|-0.556111|-62.9339|
|1845|-50.2736|0.200193|-197.345|-40.8547|-0.555383|-62.8515|
|1846|-50.3144|0.199638|-197.407|-40.801|-0.554654|-62.7689|
|1847|-50.3552|0.199083|-197.47|-40.7473|-0.553924|-62.6863|
|1848|-50.3959|0.19853|-197.533|-40.6935|-0.553193|-62.6036|
|1849|-50.4366|0.197977|-197.595|-40.6397|-0.55246|-62.5207|
|1850|-50.4772|0.197425|-197.658|-40.5857|-0.551727|-62.4378|
|1851|-50.5177|0.196874|-197.72|-40.5318|-0.550994|-62.3547|
|1852|-50.5583|0.196323|-197.783|-40.4777|-0.550259|-62.2715|
|1853|-50.5987|0.195773|-197.845|-40.4236|-0.549523|-62.1883|
|1854|-50.6391|0.195224|-197.907|-40.3694|-0.548786|-62.1049|
|1855|-50.6794|0.194675|-197.969|-40.3151|-0.548048|-62.0214|
|1856|-50.7197|0.194128|-198.031|-40.2608|-0.54731|-61.9378|
|1857|-50.76|0.193581|-198.093|-40.2064|-0.54657|-61.8541|
|1858|-50.8001|0.193035|-198.155|-40.1519|-0.54583|-61.7704|
|1859|-50.8403|0.192489|-198.216|-40.0974|-0.545089|-61.6865|
|1860|-50.8803|0.191944|-198.278|-40.0428|-0.544347|-61.6025|
|1861|-50.9204|0.1914|-198.34|-39.9881|-0.543604|-61.5184|
|1862|-50.9603|0.190857|-198.401|-39.9334|-0.54286|-61.4342|
|1863|-51.0002|0.190315|-198.463|-39.8786|-0.542115|-61.3499|
|1864|-51.0401|0.189773|-198.524|-39.8238|-0.541369|-61.2655|
|1865|-51.0799|0.189232|-198.585|-39.7688|-0.540622|-61.181|
|1866|-51.1196|0.188692|-198.646|-39.7138|-0.539875|-61.0964|
|1867|-51.1593|0.188152|-198.707|-39.6588|-0.539126|-61.0117|
|1868|-51.1989|0.187613|-198.768|-39.6037|-0.538377|-60.9269|
|1869|-51.2385|0.187075|-198.829|-39.5485|-0.537627|-60.842|
|1870|-51.278|0.186538|-198.89|-39.4933|-0.536876|-60.757|
|1871|-51.3175|0.186002|-198.951|-39.4379|-0.536124|-60.672|
|1872|-51.3569|0.185466|-199.011|-39.3826|-0.535371|-60.5868|
|1873|-51.3963|0.184931|-199.072|-39.3271|-0.534618|-60.5015|
|1874|-51.4356|0.184397|-199.132|-39.2716|-0.533864|-60.4161|
|1875|-51.4748|0.183863|-199.193|-39.2161|-0.533108|-60.3307|
|1876|-51.514|0.183331|-199.253|-39.1605|-0.532352|-60.2451|
|1877|-51.5531|0.182799|-199.313|-39.1048|-0.531595|-60.1594|
|1878|-51.5922|0.182267|-199.373|-39.0491|-0.530838|-60.0737|
|1879|-51.6312|0.181737|-199.433|-38.9933|-0.530079|-59.9878|
|1880|-51.6702|0.181207|-199.493|-38.9374|-0.52932|-59.9019|
|1881|-51.7091|0.180678|-199.553|-38.8815|-0.528559|-59.8159|
|1882|-51.7479|0.18015|-199.613|-38.8255|-0.527798|-59.7298|
|1883|-51.7867|0.179623|-199.673|-38.7694|-0.527037|-59.6435|
|1884|-51.8255|0.179096|-199.732|-38.7133|-0.526274|-59.5572|
|1885|-51.8642|0.17857|-199.792|-38.6572|-0.52551|-59.4708|
|1886|-51.9028|0.178045|-199.851|-38.601|-0.524746|-59.3843|
|1887|-51.9414|0.177521|-199.91|-38.5447|-0.523981|-59.2978|
|1888|-51.9799|0.176997|-199.97|-38.4884|-0.523215|-59.2111|
|1889|-52.0183|0.176474|-200.029|-38.432|-0.522449|-59.1243|
|1890|-52.0567|0.175952|-200.088|-38.3755|-0.521681|-59.0375|
|1891|-52.0951|0.175431|-200.147|-38.319|-0.520913|-58.9506|
|1892|-52.1334|0.17491|-200.206|-38.2624|-0.520144|-58.8635|
|1893|-52.1716|0.174391|-200.265|-38.2058|-0.519374|-58.7764|
|1894|-52.2098|0.173872|-200.323|-38.1491|-0.518604|-58.6892|
|1895|-52.2479|0.173353|-200.382|-38.0924|-0.517833|-58.6019|
|1896|-52.286|0.172836|-200.441|-38.0356|-0.517061|-58.5146|
|1897|-52.324|0.172319|-200.499|-37.9788|-0.516288|-58.4271|
|1898|-52.3619|0.171803|-200.557|-37.9219|-0.515514|-58.3396|
|1899|-52.3998|0.171288|-200.616|-37.8649|-0.51474|-58.252|
|1900|-52.4377|0.170774|-200.674|-37.8079|-0.513965|-58.1643|
|1901|-52.4754|0.17026|-200.732|-37.7508|-0.513189|-58.0765|
|1902|-52.5132|0.169747|-200.79|-37.6937|-0.512413|-57.9886|
|1903|-52.5508|0.169235|-200.848|-37.6365|-0.511635|-57.9006|
|1904|-52.5884|0.168724|-200.906|-37.5793|-0.510857|-57.8126|
|1905|-52.626|0.168214|-200.964|-37.522|-0.510079|-57.7245|
|1906|-52.6635|0.167704|-201.021|-37.4647|-0.509299|-57.6363|
|1907|-52.7009|0.167195|-201.079|-37.4073|-0.508519|-57.548|
|1908|-52.7383|0.166687|-201.136|-37.3499|-0.507738|-57.4596|
|1909|-52.7756|0.16618|-201.194|-37.2924|-0.506957|-57.3712|
|1910|-52.8129|0.165673|-201.251|-37.2348|-0.506175|-57.2826|
|1911|-52.8501|0.165167|-201.308|-37.1772|-0.505392|-57.194|
|1912|-52.8872|0.164662|-201.366|-37.1196|-0.504608|-57.1054|
|1913|-52.9243|0.164158|-201.423|-37.0619|-0.503824|-57.0166|
|1914|-52.9614|0.163655|-201.48|-37.0041|-0.503039|-56.9277|
|1915|-52.9983|0.163152|-201.536|-36.9463|-0.502253|-56.8388|
|1916|-53.0353|0.16265|-201.593|-36.8885|-0.501467|-56.7498|
|1917|-53.0721|0.162149|-201.65|-36.8306|-0.50068|-56.6608|
|1918|-53.1089|0.161649|-201.707|-36.7726|-0.499892|-56.5716|
|1919|-53.1457|0.161149|-201.763|-36.7146|-0.499103|-56.4824|
|1920|-53.1823|0.160651|-201.82|-36.6566|-0.498314|-56.3931|
|1921|-53.219|0.160153|-201.876|-36.5985|-0.497525|-56.3037|
|1922|-53.2555|0.159656|-201.932|-36.5404|-0.496734|-56.2143|
|1923|-53.2921|0.159159|-201.988|-36.4822|-0.495943|-56.1248|
|1924|-53.3285|0.158664|-202.044|-36.4239|-0.495151|-56.0352|
|1925|-53.3649|0.158169|-202.1|-36.3657|-0.494359|-55.9455|
|1926|-53.4012|0.157675|-202.156|-36.3073|-0.493566|-55.8558|
|1927|-53.4375|0.157182|-202.212|-36.2489|-0.492773|-55.766|
|1928|-53.4737|0.156689|-202.268|-36.1905|-0.491978|-55.6761|
|1929|-53.5099|0.156198|-202.323|-36.1321|-0.491183|-55.5861|
|1930|-53.546|0.155707|-202.379|-36.0735|-0.490388|-55.4961|
|1931|-53.582|0.155217|-202.434|-36.015|-0.489592|-55.406|
|1932|-53.618|0.154728|-202.49|-35.9564|-0.488795|-55.3158|
|1933|-53.654|0.154239|-202.545|-35.8977|-0.487998|-55.2256|
|1934|-53.6898|0.153752|-202.6|-35.839|-0.4872|-55.1353|
|1935|-53.7256|0.153265|-202.655|-35.7803|-0.486401|-55.0449|
|1936|-53.7614|0.152779|-202.71|-35.7215|-0.485602|-54.9545|
|1937|-53.7971|0.152294|-202.765|-35.6627|-0.484803|-54.864|
|1938|-53.8327|0.151809|-202.82|-35.6038|-0.484002|-54.7734|
|1939|-53.8683|0.151326|-202.875|-35.5449|-0.483201|-54.6828|
|1940|-53.9038|0.150843|-202.929|-35.4859|-0.4824|-54.5921|
|1941|-53.9393|0.150361|-202.984|-35.4269|-0.481598|-54.5013|
|1942|-53.9747|0.14988|-203.038|-35.3679|-0.480795|-54.4105|
|1943|-54.01|0.149399|-203.093|-35.3088|-0.479992|-54.3196|
|1944|-54.0453|0.14892|-203.147|-35.2497|-0.479188|-54.2286|
|1945|-54.0805|0.148441|-203.201|-35.1905|-0.478384|-54.1376|
|1946|-54.1157|0.147963|-203.255|-35.1313|-0.477579|-54.0465|
|1947|-54.1508|0.147486|-203.309|-35.072|-0.476774|-53.9554|
|1948|-54.1858|0.14701|-203.363|-35.0128|-0.475968|-53.8642|
|1949|-54.2208|0.146534|-203.417|-34.9534|-0.475161|-53.7729|
|1950|-54.2557|0.146059|-203.471|-34.8941|-0.474354|-53.6816|
|1951|-54.2906|0.145585|-203.524|-34.8346|-0.473546|-53.5902|
|1952|-54.3254|0.145112|-203.578|-34.7752|-0.472738|-53.4987|
|1953|-54.3601|0.14464|-203.631|-34.7157|-0.47193|-53.4072|
|1954|-54.3948|0.144168|-203.685|-34.6562|-0.47112|-53.3156|
|1955|-54.4294|0.143698|-203.738|-34.5966|-0.470311|-53.224|
|1956|-54.464|0.143228|-203.791|-34.537|-0.4695|-53.1323|
|1957|-54.4985|0.142759|-203.844|-34.4774|-0.46869|-53.0406|
|1958|-54.533|0.14229|-203.897|-34.4177|-0.467879|-52.9488|
|1959|-54.5673|0.141823|-203.95|-34.358|-0.467067|-52.8569|
|1960|-54.6017|0.141356|-204.003|-34.2982|-0.466255|-52.765|
|1961|-54.6359|0.14089|-204.056|-34.2385|-0.465442|-52.673|
|1962|-54.6701|0.140425|-204.108|-34.1786|-0.464629|-52.581|
|1963|-54.7043|0.139961|-204.161|-34.1188|-0.463815|-52.4889|
|1964|-54.7384|0.139498|-204.213|-34.0589|-0.463001|-52.3967|
|1965|-54.7724|0.139035|-204.266|-33.999|-0.462186|-52.3045|
|1966|-54.8064|0.138573|-204.318|-33.939|-0.461371|-52.2123|
|1967|-54.8403|0.138112|-204.37|-33.879|-0.460555|-52.12|
|1968|-54.8741|0.137652|-204.422|-33.819|-0.459739|-52.0276|
|1969|-54.9079|0.137193|-204.474|-33.7589|-0.458923|-51.9352|
|1970|-54.9417|0.136734|-204.526|-33.6988|-0.458106|-51.8428|
|1971|-54.9753|0.136277|-204.578|-33.6387|-0.457288|-51.7503|
|1972|-55.0089|0.13582|-204.63|-33.5785|-0.45647|-51.6577|
|1973|-55.0425|0.135364|-204.681|-33.5183|-0.455652|-51.5651|
|1974|-55.076|0.134908|-204.733|-33.4581|-0.454833|-51.4724|
|1975|-55.1094|0.134454|-204.784|-33.3978|-0.454014|-51.3797|
|1976|-55.1428|0.134|-204.835|-33.3375|-0.453194|-51.287|
|1977|-55.1761|0.133548|-204.887|-33.2772|-0.452374|-51.1942|
|1978|-55.2093|0.133096|-204.938|-33.2168|-0.451554|-51.1013|
|1979|-55.2425|0.132644|-204.989|-33.1565|-0.450733|-51.0084|
|1980|-55.2756|0.132194|-205.04|-33.096|-0.449912|-50.9155|
|1981|-55.3087|0.131745|-205.091|-33.0356|-0.44909|-50.8225|
|1982|-55.3417|0.131296|-205.142|-32.9751|-0.448268|-50.7294|
|1983|-55.3747|0.130848|-205.192|-32.9146|-0.447445|-50.6364|
|1984|-55.4075|0.130401|-205.243|-32.8541|-0.446622|-50.5432|
|1985|-55.4404|0.129955|-205.293|-32.7935|-0.445799|-50.45|
|1986|-55.4731|0.129509|-205.344|-32.7329|-0.444975|-50.3568|
|1987|-55.5058|0.129065|-205.394|-32.6723|-0.444151|-50.2636|
|1988|-55.5385|0.128621|-205.444|-32.6116|-0.443327|-50.1703|
|1989|-55.5711|0.128178|-205.494|-32.551|-0.442502|-50.0769|
|1990|-55.6036|0.127736|-205.544|-32.4903|-0.441676|-49.9835|
|1991|-55.636|0.127295|-205.594|-32.4295|-0.440851|-49.8901|
|1992|-55.6684|0.126854|-205.644|-32.3688|-0.440025|-49.7966|
|1993|-55.7008|0.126415|-205.694|-32.308|-0.439199|-49.7031|
|1994|-55.733|0.125976|-205.744|-32.2472|-0.438372|-49.6096|
|1995|-55.7653|0.125538|-205.793|-32.1863|-0.437545|-49.516|
|1996|-55.7974|0.125101|-205.843|-32.1255|-0.436717|-49.4223|
|1997|-55.8295|0.124665|-205.892|-32.0646|-0.43589|-49.3287|
|1998|-55.8615|0.124229|-205.941|-32.0037|-0.435062|-49.235|
|1999|-55.8935|0.123795|-205.99|-31.9427|-0.434233|-49.1412|
|2000|-55.9254|0.123361|-206.04|-31.8818|-0.433405|-49.0474|
|2001|-55.9573|0.122928|-206.089|-31.8208|-0.432576|-48.9536|
|2002|-55.9891|0.122496|-206.137|-31.7598|-0.431746|-48.8597|
|2003|-56.0208|0.122064|-206.186|-31.6987|-0.430917|-48.7659|
|2004|-56.0525|0.121634|-206.235|-31.6377|-0.430087|-48.6719|
|2005|-56.0841|0.121204|-206.284|-31.5766|-0.429256|-48.578|
|2006|-56.1156|0.120775|-206.332|-31.5155|-0.428426|-48.484|
|2007|-56.1471|0.120347|-206.381|-31.4544|-0.427595|-48.3899|
|2008|-56.1785|0.11992|-206.429|-31.3932|-0.426764|-48.2959|
|2009|-56.2099|0.119494|-206.477|-31.3321|-0.425932|-48.2018|
|2010|-56.2412|0.119068|-206.525|-31.2709|-0.4251|-48.1076|
|2011|-56.2724|0.118644|-206.573|-31.2097|-0.424268|-48.0135|
|2012|-56.3036|0.11822|-206.621|-31.1485|-0.423436|-47.9193|
|2013|-56.3347|0.117797|-206.669|-31.0872|-0.422603|-47.8251|
|2014|-56.3658|0.117374|-206.717|-31.0259|-0.42177|-47.7308|
|2015|-56.3968|0.116953|-206.765|-30.9647|-0.420937|-47.6365|
|2016|-56.4277|0.116533|-206.812|-30.9034|-0.420104|-47.5422|
|2017|-56.4586|0.116113|-206.86|-30.842|-0.41927|-47.4479|
|2018|-56.4894|0.115694|-206.907|-30.7807|-0.418436|-47.3535|
|2019|-56.5202|0.115276|-206.954|-30.7193|-0.417602|-47.2591|
|2020|-56.5508|0.114859|-207.002|-30.6579|-0.416768|-47.1647|
|2021|-56.5815|0.114442|-207.049|-30.5965|-0.415933|-47.0702|
|2022|-56.612|0.114027|-207.096|-30.5351|-0.415098|-46.9757|
|2023|-56.6425|0.113612|-207.143|-30.4737|-0.414263|-46.8812|
|2024|-56.673|0.113198|-207.19|-30.4123|-0.413428|-46.7867|
|2025|-56.7034|0.112785|-207.236|-30.3508|-0.412592|-46.6921|
|2026|-56.7337|0.112373|-207.283|-30.2893|-0.411757|-46.5976|
|2027|-56.7639|0.111962|-207.33|-30.2278|-0.410921|-46.503|
|2028|-56.7941|0.111551|-207.376|-30.1663|-0.410084|-46.4083|
|2029|-56.8243|0.111142|-207.422|-30.1048|-0.409248|-46.3137|
|2030|-56.8544|0.110733|-207.469|-30.0432|-0.408411|-46.219|
|2031|-56.8844|0.110325|-207.515|-29.9817|-0.407575|-46.1243|
|2032|-56.9143|0.109918|-207.561|-29.9201|-0.406738|-46.0296|
|2033|-56.9442|0.109511|-207.607|-29.8585|-0.4059|-45.9348|
|2034|-56.974|0.109106|-207.653|-29.7969|-0.405063|-45.8401|
|2035|-57.0038|0.108701|-207.699|-29.7353|-0.404226|-45.7453|
|2036|-57.0335|0.108298|-207.744|-29.6737|-0.403388|-45.6505|
|2037|-57.0631|0.107895|-207.79|-29.6121|-0.40255|-45.5557|
|2038|-57.0927|0.107492|-207.835|-29.5504|-0.401712|-45.4608|
|2039|-57.1222|0.107091|-207.881|-29.4888|-0.400874|-45.366|
|2040|-57.1517|0.106691|-207.926|-29.4271|-0.400035|-45.2711|
|2041|-57.1811|0.106291|-207.971|-29.3654|-0.399197|-45.1762|
|2042|-57.2104|0.105892|-208.016|-29.3037|-0.398358|-45.0813|
|2043|-57.2397|0.105494|-208.061|-29.242|-0.397519|-44.9864|
|2044|-57.2689|0.105097|-208.106|-29.1803|-0.396681|-44.8914|
|2045|-57.2981|0.104701|-208.151|-29.1186|-0.395841|-44.7965|
|2046|-57.3272|0.104306|-208.196|-29.0568|-0.395002|-44.7015|
|2047|-57.3562|0.103911|-208.241|-28.9951|-0.394163|-44.6065|
|2048|-57.3851|0.103517|-208.285|-28.9333|-0.393323|-44.5115|
|2049|-57.414|0.103124|-208.33|-28.8716|-0.392484|-44.4165|
|2050|-57.4429|0.102732|-208.374|-28.8098|-0.391644|-44.3215|
|2051|-57.4717|0.102341|-208.418|-28.748|-0.390804|-44.2264|
|2052|-57.5004|0.101951|-208.462|-28.6863|-0.389964|-44.1314|
|2053|-57.529|0.101561|-208.507|-28.6245|-0.389124|-44.0363|
|2054|-57.5576|0.101172|-208.551|-28.5627|-0.388284|-43.9413|
|2055|-57.5862|0.100785|-208.594|-28.5009|-0.387444|-43.8462|
|2056|-57.6146|0.100398|-208.638|-28.439|-0.386604|-43.7511|
|2057|-57.643|0.100011|-208.682|-28.3772|-0.385764|-43.656|
|2058|-57.6714|0.099626|-208.726|-28.3154|-0.384923|-43.5609|
|2059|-57.6997|0.0992415|-208.769|-28.2536|-0.384083|-43.4658|
|2060|-57.7279|0.0988578|-208.812|-28.1917|-0.383242|-43.3706|
|2061|-57.7561|0.098475|-208.856|-28.1299|-0.382401|-43.2755|
|2062|-57.7842|0.098093|-208.899|-28.0681|-0.381561|-43.1803|
|2063|-57.8122|0.0977119|-208.942|-28.0062|-0.38072|-43.0852|
|2064|-57.8402|0.0973316|-208.985|-27.9444|-0.379879|-42.99|
|2065|-57.8681|0.0969521|-209.028|-27.8825|-0.379038|-42.8949|
|2066|-57.8959|0.0965735|-209.071|-27.8206|-0.378197|-42.7997|
|2067|-57.9237|0.0961957|-209.114|-27.7588|-0.377356|-42.7046|
|2068|-57.9515|0.0958188|-209.156|-27.6969|-0.376515|-42.6094|
|2069|-57.9791|0.0954427|-209.199|-27.635|-0.375674|-42.5142|
|2070|-58.0067|0.0950674|-209.241|-27.5732|-0.374833|-42.419|
|2071|-58.0343|0.094693|-209.284|-27.5113|-0.373992|-42.3238|
|2072|-58.0617|0.0943195|-209.326|-27.4494|-0.373151|-42.2287|
|2073|-58.0892|0.0939467|-209.368|-27.3876|-0.37231|-42.1335|
|2074|-58.1165|0.0935748|-209.41|-27.3257|-0.371469|-42.0383|
|2075|-58.1438|0.0932038|-209.452|-27.2638|-0.370628|-41.9431|
|2076|-58.171|0.0928336|-209.494|-27.2019|-0.369786|-41.8479|
|2077|-58.1982|0.0924642|-209.536|-27.1401|-0.368945|-41.7527|
|2078|-58.2253|0.0920957|-209.578|-27.0782|-0.368104|-41.6575|
|2079|-58.2524|0.091728|-209.619|-27.0163|-0.367263|-41.5623|
|2080|-58.2794|0.0913612|-209.661|-26.9544|-0.366422|-41.4672|
|2081|-58.3063|0.0909952|-209.702|-26.8926|-0.365581|-41.372|
|2082|-58.3331|0.09063|-209.744|-26.8307|-0.36474|-41.2768|
|2083|-58.3599|0.0902657|-209.785|-26.7688|-0.363899|-41.1816|
|2084|-58.3867|0.0899022|-209.826|-26.707|-0.363058|-41.0864|
|2085|-58.4134|0.0895396|-209.867|-26.6451|-0.362217|-40.9913|
|2086|-58.44|0.0891778|-209.908|-26.5833|-0.361376|-40.8961|
|2087|-58.4665|0.0888168|-209.949|-26.5214|-0.360535|-40.801|
|2088|-58.493|0.0884567|-209.99|-26.4596|-0.359694|-40.7058|
|2089|-58.5194|0.0880974|-210.03|-26.3977|-0.358854|-40.6107|
|2090|-58.5458|0.087739|-210.071|-26.3359|-0.358013|-40.5155|
|2091|-58.5721|0.0873814|-210.111|-26.274|-0.357172|-40.4204|
|2092|-58.5984|0.0870247|-210.152|-26.2122|-0.356332|-40.3253|
|2093|-58.6245|0.0866687|-210.192|-26.1504|-0.355491|-40.2302|
|2094|-58.6507|0.0863137|-210.232|-26.0886|-0.354651|-40.135|
|2095|-58.6767|0.0859594|-210.272|-26.0267|-0.353811|-40.0399|
|2096|-58.7027|0.085606|-210.312|-25.9649|-0.35297|-39.9449|
|2097|-58.7286|0.0852535|-210.352|-25.9031|-0.35213|-39.8498|
|2098|-58.7545|0.0849018|-210.392|-25.8413|-0.35129|-39.7547|
|2099|-58.7803|0.0845509|-210.432|-25.7795|-0.35045|-39.6597|
|2100|-58.8061|0.0842009|-210.471|-25.7178|-0.34961|-39.5646|
|2101|-58.8318|0.0838517|-210.511|-25.656|-0.348771|-39.4696|
|2102|-58.8574|0.0835033|-210.55|-25.5942|-0.347931|-39.3746|
|2103|-58.883|0.0831558|-210.589|-25.5325|-0.347091|-39.2796|
|2104|-58.9085|0.0828092|-210.629|-25.4707|-0.346252|-39.1846|
|2105|-58.9339|0.0824633|-210.668|-25.409|-0.345413|-39.0896|
|2106|-58.9593|0.0821183|-210.707|-25.3473|-0.344574|-38.9946|
|2107|-58.9846|0.0817742|-210.746|-25.2855|-0.343735|-38.8997|
|2108|-59.0098|0.0814309|-210.785|-25.2238|-0.342896|-38.8047|
|2109|-59.035|0.0810884|-210.823|-25.1621|-0.342057|-38.7098|
|2110|-59.0602|0.0807468|-210.862|-25.1004|-0.341218|-38.6149|
|2111|-59.0852|0.080406|-210.901|-25.0388|-0.34038|-38.52|
|2112|-59.1102|0.080066|-210.939|-24.9771|-0.339542|-38.4252|
|2113|-59.1352|0.0797269|-210.977|-24.9154|-0.338704|-38.3303|
|2114|-59.1601|0.0793886|-211.016|-24.8538|-0.337866|-38.2355|
|2115|-59.1849|0.0790511|-211.054|-24.7922|-0.337028|-38.1407|
|2116|-59.2097|0.0787145|-211.092|-24.7306|-0.33619|-38.0459|
|2117|-59.2344|0.0783788|-211.13|-24.669|-0.335353|-37.9511|
|2118|-59.259|0.0780438|-211.168|-24.6074|-0.334516|-37.8564|
|2119|-59.2836|0.0777097|-211.206|-24.5458|-0.333678|-37.7616|
|2120|-59.3081|0.0773765|-211.243|-24.4842|-0.332842|-37.6669|
|2121|-59.3325|0.077044|-211.281|-24.4227|-0.332005|-37.5722|
|2122|-59.3569|0.0767125|-211.319|-24.3611|-0.331168|-37.4776|
|2123|-59.3813|0.0763817|-211.356|-24.2996|-0.330332|-37.3829|
|2124|-59.4055|0.0760518|-211.393|-24.2381|-0.329496|-37.2883|
|2125|-59.4297|0.0757227|-211.431|-24.1766|-0.32866|-37.1937|
|2126|-59.4539|0.0753945|-211.468|-24.1152|-0.327825|-37.0992|
|2127|-59.478|0.0750671|-211.505|-24.0537|-0.326989|-37.0046|
|2128|-59.502|0.0747405|-211.542|-23.9923|-0.326154|-36.9101|
|2129|-59.526|0.0744148|-211.579|-23.9308|-0.325319|-36.8156|
|2130|-59.5499|0.0740899|-211.615|-23.8694|-0.324484|-36.7211|
|2131|-59.5737|0.0737658|-211.652|-23.8081|-0.32365|-36.6267|
|2132|-59.5975|0.0734426|-211.689|-23.7467|-0.322815|-36.5323|
|2133|-59.6212|0.0731202|-211.725|-23.6853|-0.321981|-36.4379|
|2134|-59.6448|0.0727986|-211.762|-23.624|-0.321148|-36.3435|
|2135|-59.6684|0.0724779|-211.798|-23.5627|-0.320314|-36.2492|
|2136|-59.692|0.072158|-211.834|-23.5014|-0.319481|-36.1549|
|2137|-59.7154|0.0718389|-211.87|-23.4401|-0.318648|-36.0606|
|2138|-59.7389|0.0715207|-211.906|-23.3789|-0.317815|-35.9664|
|2139|-59.7622|0.0712033|-211.942|-23.3176|-0.316983|-35.8722|
|2140|-59.7855|0.0708867|-211.978|-23.2564|-0.31615|-35.778|
|2141|-59.8087|0.070571|-212.014|-23.1952|-0.315318|-35.6839|
|2142|-59.8319|0.0702561|-212.049|-23.134|-0.314487|-35.5898|
|2143|-59.855|0.069942|-212.085|-23.0729|-0.313655|-35.4957|
|2144|-59.878|0.0696288|-212.12|-23.0117|-0.312824|-35.4016|
|2145|-59.901|0.0693163|-212.156|-22.9506|-0.311994|-35.3076|
|2146|-59.9239|0.0690048|-212.191|-22.8895|-0.311163|-35.2136|
|2147|-59.9468|0.068694|-212.226|-22.8285|-0.310333|-35.1197|
|2148|-59.9696|0.0683841|-212.261|-22.7674|-0.309503|-35.0258|
|2149|-59.9923|0.068075|-212.296|-22.7064|-0.308674|-34.9319|
|2150|-60.015|0.0677668|-212.331|-22.6454|-0.307844|-34.8381|
|2151|-60.0376|0.0674593|-212.366|-22.5844|-0.307016|-34.7443|
|2152|-60.0602|0.0671527|-212.4|-22.5235|-0.306187|-34.6505|
|2153|-60.0827|0.066847|-212.435|-22.4626|-0.305359|-34.5568|
|2154|-60.1051|0.066542|-212.47|-22.4017|-0.304531|-34.4631|
|2155|-60.1275|0.0662379|-212.504|-22.3408|-0.303703|-34.3694|
|2156|-60.1498|0.0659346|-212.538|-22.2799|-0.302876|-34.2758|
|2157|-60.172|0.0656321|-212.573|-22.2191|-0.302049|-34.1822|
|2158|-60.1942|0.0653305|-212.607|-22.1583|-0.301223|-34.0887|
|2159|-60.2163|0.0650297|-212.641|-22.0975|-0.300397|-33.9952|
|2160|-60.2384|0.0647297|-212.675|-22.0368|-0.299571|-33.9018|
|2161|-60.2604|0.0644306|-212.709|-21.9761|-0.298746|-33.8084|
|2162|-60.2824|0.0641322|-212.742|-21.9154|-0.29792|-33.715|
|2163|-60.3042|0.0638347|-212.776|-21.8547|-0.297096|-33.6217|
|2164|-60.3261|0.063538|-212.81|-21.7941|-0.296272|-33.5284|
|2165|-60.3478|0.0632422|-212.843|-21.7335|-0.295448|-33.4351|
|2166|-60.3695|0.0629471|-212.876|-21.6729|-0.294624|-33.3419|
|2167|-60.3912|0.0626529|-212.91|-21.6124|-0.293801|-33.2488|
|2168|-60.4128|0.0623595|-212.943|-21.5518|-0.292978|-33.1557|
|2169|-60.4343|0.062067|-212.976|-21.4913|-0.292156|-33.0626|
|2170|-60.4557|0.0617752|-213.009|-21.4309|-0.291334|-32.9696|
|2171|-60.4771|0.0614843|-213.042|-21.3704|-0.290512|-32.8766|
|2172|-60.4985|0.0611942|-213.075|-21.31|-0.289691|-32.7837|
|2173|-60.5198|0.0609049|-213.108|-21.2497|-0.288871|-32.6908|
|2174|-60.541|0.0606165|-213.14|-21.1893|-0.28805|-32.598|
|2175|-60.5621|0.0603288|-213.173|-21.129|-0.28723|-32.5052|
|2176|-60.5832|0.060042|-213.205|-21.0687|-0.286411|-32.4125|
|2177|-60.6043|0.059756|-213.238|-21.0085|-0.285592|-32.3198|
|2178|-60.6253|0.0594708|-213.27|-20.9483|-0.284773|-32.2272|
|2179|-60.6462|0.0591864|-213.302|-20.8881|-0.283955|-32.1346|
|2180|-60.667|0.0589029|-213.334|-20.8279|-0.283138|-32.042|
|2181|-60.6878|0.0586202|-213.366|-20.7678|-0.28232|-31.9496|
|2182|-60.7086|0.0583383|-213.398|-20.7078|-0.281504|-31.8571|
|2183|-60.7292|0.0580572|-213.43|-20.6477|-0.280687|-31.7648|
|2184|-60.7499|0.0577769|-213.462|-20.5877|-0.279872|-31.6724|
