9.79744 0.788221 -99.1857
|Index|x_pos|y_pos|z_pos|x_vel|y_vel|z_vel|joint1_pos|joint2_pos|joint3_pos|joint1_vel|joint2_vel|joint3_vel|
|3075|-48.3501|0.175458|-193.107|-125.698|-1.32462|-203.031|166845|235322|85981.4|448007|557885|304935|
|3076|-48.3752|0.175193|-193.147|-125.614|-1.32373|-202.894|166935|235433|86042.3|447792|557586|304809|
|3077|-48.4003|0.174929|-193.188|-125.53|-1.32284|-202.758|167024|235545|86103.3|447576|557287|304683|
|3078|-48.4254|0.174664|-193.228|-125.445|-1.32195|-202.621|167114|235656|86164.2|447359|556987|304557|
|3079|-48.4505|0.1744|-193.269|-125.36|-1.32106|-202.484|167203|235767|86225.1|447143|556687|304430|
|3080|-48.4756|0.174136|-193.309|-125.275|-1.32016|-202.347|167293|235879|86286|446926|556387|304303|
|3081|-48.5006|0.173872|-193.35|-125.191|-1.31927|-202.21|167382|235990|86346.8|446708|556086|304175|
|3082|-48.5256|0.173608|-193.39|-125.106|-1.31837|-202.073|167472|236101|86407.7|446491|555785|304047|
|3083|-48.5506|0.173345|-193.431|-125.021|-1.31748|-201.936|167561|236212|86468.5|446273|555484|303919|
|3084|-48.5756|0.173081|-193.471|-124.936|-1.31658|-201.799|167650|236323|86529.2|446055|555183|303791|
|3085|-48.6006|0.172818|-193.511|-124.85|-1.31568|-201.661|167739|236434|86590|445836|554881|303662|
|3086|-48.6256|0.172555|-193.552|-124.765|-1.31479|-201.523|167828|236545|86650.7|445617|554579|303533|
|3087|-48.6505|0.172292|-193.592|-124.68|-1.31389|-201.385|167917|236656|86711.4|445398|554277|303403|
|3088|-48.6754|0.172029|-193.632|-124.595|-1.31299|-201.248|168007|236767|86772|445178|553974|303274|
|3089|-48.7004|0.171767|-193.672|-124.509|-1.31209|-201.109|168096|236878|86832.7|444959|553672|303144|
|3090|-48.7253|0.171505|-193.713|-124.423|-1.31118|-200.971|168184|236988|86893.3|444738|553369|303014|
|3091|-48.7501|0.171242|-193.753|-124.338|-1.31028|-200.833|168273|237099|86953.9|444518|553065|302883|
|3092|-48.775|0.17098|-193.793|-124.252|-1.30938|-200.694|168362|237210|87014.5|444297|552762|302752|
|3093|-48.7998|0.170719|-193.833|-124.166|-1.30847|-200.556|168451|237320|87075|444076|552458|302621|
|3094|-48.8247|0.170457|-193.873|-124.08|-1.30757|-200.417|168540|237431|87135.5|443855|552154|302489|
|3095|-48.8495|0.170196|-193.913|-123.994|-1.30666|-200.278|168629|237541|87196|443633|551850|302357|
|3096|-48.8743|0.169934|-193.953|-123.908|-1.30576|-200.139|168717|237651|87256.4|443411|551545|302225|
|3097|-48.899|0.169673|-193.993|-123.822|-1.30485|-200|168806|237762|87316.9|443188|551240|302093|
|3098|-48.9238|0.169412|-194.033|-123.736|-1.30394|-199.861|168895|237872|87377.3|442966|550935|301960|
|3099|-48.9485|0.169152|-194.073|-123.65|-1.30303|-199.722|168983|237982|87437.7|442743|550629|301827|
|3100|-48.9732|0.168891|-194.113|-123.563|-1.30212|-199.582|169072|238092|87498|442519|550324|301693|
|3101|-48.9979|0.168631|-194.153|-123.477|-1.30121|-199.443|169160|238202|87558.3|442296|550018|301560|
|3102|-49.0226|0.168371|-194.193|-123.39|-1.3003|-199.303|169249|238312|87618.6|442072|549711|301426|
|3103|-49.0473|0.168111|-194.233|-123.304|-1.29939|-199.163|169337|238422|87678.9|441847|549405|301291|
|3104|-49.072|0.167851|-194.273|-123.217|-1.29847|-199.023|169425|238532|87739.2|441623|549098|301157|
|3105|-49.0966|0.167591|-194.312|-123.13|-1.29756|-198.883|169514|238642|87799.4|441398|548791|301022|
|3106|-49.1212|0.167332|-194.352|-123.044|-1.29664|-198.743|169602|238751|87859.6|441172|548483|300887|
|3107|-49.1458|0.167073|-194.392|-122.957|-1.29573|-198.602|169690|238861|87919.7|440947|548176|300751|
|3108|-49.1704|0.166814|-194.432|-122.87|-1.29481|-198.462|169778|238971|87979.9|440721|547868|300615|
|3109|-49.195|0.166555|-194.471|-122.783|-1.29389|-198.321|169866|239080|88040|440495|547560|300479|
|3110|-49.2195|0.166296|-194.511|-122.696|-1.29298|-198.18|169955|239190|88100.1|440268|547251|300343|
|3111|-49.244|0.166038|-194.551|-122.608|-1.29206|-198.039|170043|239299|88160.1|440041|546943|300206|
|3112|-49.2685|0.165779|-194.59|-122.521|-1.29114|-197.898|170131|239408|88220.1|439814|546633|300069|
|3113|-49.293|0.165521|-194.63|-122.434|-1.29022|-197.757|170219|239518|88280.1|439587|546324|299931|
|3114|-49.3175|0.165263|-194.669|-122.346|-1.28929|-197.616|170306|239627|88340.1|439359|546015|299794|
|3115|-49.342|0.165005|-194.709|-122.259|-1.28837|-197.475|170394|239736|88400.1|439131|545705|299656|
|3116|-49.3664|0.164748|-194.748|-122.171|-1.28745|-197.333|170482|239845|88460|438902|545395|299517|
|3117|-49.3908|0.16449|-194.788|-122.083|-1.28652|-197.192|170570|239954|88519.9|438674|545084|299379|
|3118|-49.4153|0.164233|-194.827|-121.996|-1.2856|-197.05|170658|240063|88579.7|438444|544774|299240|
|3119|-49.4396|0.163976|-194.867|-121.908|-1.28467|-196.908|170745|240172|88639.6|438215|544463|299100|
|3120|-49.464|0.163719|-194.906|-121.82|-1.28375|-196.766|170833|240281|88699.4|437985|544152|298961|
|3121|-49.4884|0.163463|-194.945|-121.732|-1.28282|-196.624|170920|240390|88759.1|437755|543840|298821|
|3122|-49.5127|0.163206|-194.985|-121.644|-1.28189|-196.482|171008|240499|88818.9|437525|543528|298681|
|3123|-49.537|0.16295|-195.024|-121.556|-1.28096|-196.339|171095|240607|88878.6|437294|543216|298540|
|3124|-49.5613|0.162694|-195.063|-121.468|-1.28004|-196.197|171183|240716|88938.3|437063|542904|298400|
|3125|-49.5856|0.162438|-195.102|-121.379|-1.2791|-196.054|171270|240824|88998|436832|542591|298259|
|3126|-49.6099|0.162182|-195.142|-121.291|-1.27817|-195.912|171358|240933|89057.6|436600|542279|298117|
|3127|-49.6341|0.161927|-195.181|-121.203|-1.27724|-195.769|171445|241041|89117.2|436368|541965|297976|
|3128|-49.6584|0.161671|-195.22|-121.114|-1.27631|-195.626|171532|241150|89176.8|436136|541652|297834|
|3129|-49.6826|0.161416|-195.259|-121.026|-1.27538|-195.483|171619|241258|89236.4|435904|541338|297691|
|3130|-49.7068|0.161161|-195.298|-120.937|-1.27444|-195.34|171706|241366|89295.9|435671|541024|297549|
|3131|-49.731|0.160906|-195.337|-120.848|-1.27351|-195.196|171794|241474|89355.4|435437|540710|297406|
|3132|-49.7551|0.160652|-195.376|-120.759|-1.27257|-195.053|171881|241583|89414.8|435204|540396|297263|
|3133|-49.7793|0.160397|-195.415|-120.67|-1.27163|-194.909|171968|241691|89474.3|434970|540081|297119|
|3134|-49.8034|0.160143|-195.454|-120.582|-1.2707|-194.766|172055|241799|89533.7|434736|539766|296975|
|3135|-49.8275|0.159889|-195.493|-120.493|-1.26976|-194.622|172142|241907|89593.1|434501|539450|296831|
|3136|-49.8516|0.159635|-195.532|-120.403|-1.26882|-194.478|172228|242014|89652.4|434267|539135|296687|
|3137|-49.8757|0.159382|-195.571|-120.314|-1.26788|-194.334|172315|242122|89711.7|434032|538819|296542|
|3138|-49.8997|0.159128|-195.61|-120.225|-1.26694|-194.19|172402|242230|89771|433796|538503|296397|
|3139|-49.9237|0.158875|-195.649|-120.136|-1.266|-194.046|172489|242338|89830.3|433560|538186|296252|
|3140|-49.9478|0.158622|-195.687|-120.046|-1.26506|-193.901|172575|242445|89889.5|433324|537870|296106|
|3141|-49.9718|0.158369|-195.726|-119.957|-1.26411|-193.757|172662|242553|89948.7|433088|537553|295960|
|3142|-49.9957|0.158116|-195.765|-119.867|-1.26317|-193.612|172749|242660|90007.9|432851|537235|295814|
|3143|-50.0197|0.157863|-195.804|-119.778|-1.26223|-193.467|172835|242768|90067.1|432614|536918|295668|
|3144|-50.0437|0.157611|-195.842|-119.688|-1.26128|-193.323|172922|242875|90126.2|432377|536600|295521|
|3145|-50.0676|0.157359|-195.881|-119.598|-1.26034|-193.178|173008|242982|90185.3|432139|536282|295374|
|3146|-50.0915|0.157107|-195.919|-119.509|-1.25939|-193.033|173095|243089|90244.3|431901|535964|295226|
|3147|-50.1154|0.156855|-195.958|-119.419|-1.25844|-192.887|173181|243197|90303.4|431663|535645|295079|
|3148|-50.1393|0.156604|-195.997|-119.329|-1.2575|-192.742|173267|243304|90362.4|431424|535326|294931|
|3149|-50.1631|0.156352|-196.035|-119.239|-1.25655|-192.597|173354|243411|90421.3|431186|535007|294782|
|3150|-50.187|0.156101|-196.074|-119.149|-1.2556|-192.451|173440|243518|90480.3|430946|534687|294634|
|3151|-50.2108|0.15585|-196.112|-119.058|-1.25465|-192.306|173526|243625|90539.2|430707|534367|294485|
|3152|-50.2346|0.155599|-196.151|-118.968|-1.2537|-192.16|173612|243731|90598.1|430467|534047|294336|
|3153|-50.2584|0.155348|-196.189|-118.878|-1.25274|-192.014|173698|243838|90656.9|430227|533727|294186|
|3154|-50.2821|0.155098|-196.227|-118.788|-1.25179|-191.868|173784|243945|90715.8|429986|533407|294036|
|3155|-50.3059|0.154848|-196.266|-118.697|-1.25084|-191.722|173870|244052|90774.5|429746|533086|293886|
|3156|-50.3296|0.154598|-196.304|-118.607|-1.24989|-191.576|173956|244158|90833.3|429504|532765|293736|
|3157|-50.3533|0.154348|-196.342|-118.516|-1.24893|-191.429|174042|244265|90892|429263|532443|293585|
|3158|-50.377|0.154098|-196.381|-118.425|-1.24798|-191.283|174128|244371|90950.7|429021|532121|293434|
|3159|-50.4007|0.153849|-196.419|-118.335|-1.24702|-191.136|174214|244478|91009.4|428779|531799|293283|
|3160|-50.4244|0.153599|-196.457|-118.244|-1.24606|-190.99|174299|244584|91068.1|428537|531477|293131|
|3161|-50.448|0.15335|-196.495|-118.153|-1.2451|-190.843|174385|244690|91126.7|428294|531155|292980|
|3162|-50.4716|0.153101|-196.533|-118.062|-1.24415|-190.696|174471|244796|91185.2|428051|530832|292827|
|3163|-50.4952|0.152853|-196.572|-117.971|-1.24319|-190.549|174556|244903|91243.8|427808|530509|292675|
|3164|-50.5188|0.152604|-196.61|-117.88|-1.24223|-190.402|174642|245009|91302.3|427564|530185|292522|
|3165|-50.5424|0.152356|-196.648|-117.789|-1.24127|-190.255|174727|245115|91360.8|427320|529862|292369|
|3166|-50.5659|0.152107|-196.686|-117.698|-1.24031|-190.108|174813|245221|91419.3|427076|529538|292216|
|3167|-50.5894|0.15186|-196.724|-117.606|-1.23934|-189.96|174898|245326|91477.7|426831|529214|292062|
|3168|-50.613|0.151612|-196.762|-117.515|-1.23838|-189.813|174983|245432|91536.1|426586|528889|291908|
|3169|-50.6365|0.151364|-196.8|-117.424|-1.23742|-189.665|175069|245538|91594.5|426341|528564|291754|
|3170|-50.6599|0.151117|-196.838|-117.332|-1.23645|-189.517|175154|245644|91652.8|426096|528239|291599|
|3171|-50.6834|0.15087|-196.876|-117.241|-1.23549|-189.369|175239|245749|91711.1|425850|527914|291444|
|3172|-50.7068|0.150623|-196.913|-117.149|-1.23452|-189.221|175324|245855|91769.4|425604|527588|291289|
|3173|-50.7302|0.150376|-196.951|-117.057|-1.23356|-189.073|175409|245960|91827.6|425357|527263|291134|
|3174|-50.7536|0.150129|-196.989|-116.966|-1.23259|-188.925|175494|246066|91885.8|425110|526936|290978|
|3175|-50.777|0.149883|-197.027|-116.874|-1.23162|-188.777|175579|246171|91944|424863|526610|290822|
|3176|-50.8004|0.149637|-197.065|-116.782|-1.23066|-188.628|175664|246276|92002.2|424616|526283|290666|
|3177|-50.8237|0.14939|-197.102|-116.69|-1.22969|-188.48|175749|246382|92060.3|424368|525956|290509|
|3178|-50.8471|0.149145|-197.14|-116.598|-1.22872|-188.331|175834|246487|92118.4|424120|525629|290352|
|3179|-50.8704|0.148899|-197.178|-116.506|-1.22775|-188.182|175919|246592|92176.4|423872|525301|290195|
|3180|-50.8937|0.148654|-197.215|-116.414|-1.22678|-188.034|176004|246697|92234.4|423623|524974|290038|
|3181|-50.9169|0.148408|-197.253|-116.321|-1.2258|-187.885|176088|246802|92292.4|423374|524645|289880|
|3182|-50.9402|0.148163|-197.29|-116.229|-1.22483|-187.736|176173|246907|92350.4|423125|524317|289722|
|3183|-50.9634|0.147918|-197.328|-116.137|-1.22386|-187.586|176258|247012|92408.3|422875|523988|289564|
|3184|-50.9867|0.147674|-197.365|-116.044|-1.22288|-187.437|176342|247116|92466.2|422625|523659|289405|
|3185|-51.0099|0.147429|-197.403|-115.952|-1.22191|-187.288|176427|247221|92524.1|422375|523330|289246|
|3186|-51.033|0.147185|-197.44|-115.859|-1.22093|-187.138|176511|247326|92581.9|422125|523001|289087|
|3187|-51.0562|0.146941|-197.478|-115.767|-1.21996|-186.989|176595|247430|92639.7|421874|522671|288927|
|3188|-51.0793|0.146697|-197.515|-115.674|-1.21898|-186.839|176680|247535|92697.5|421623|522341|288767|
|3189|-51.1025|0.146453|-197.552|-115.581|-1.21801|-186.689|176764|247639|92755.2|421371|522011|288607|
|3190|-51.1256|0.14621|-197.59|-115.489|-1.21703|-186.539|176848|247744|92812.9|421119|521680|288447|
|3191|-51.1487|0.145966|-197.627|-115.396|-1.21605|-186.389|176933|247848|92870.6|420867|521349|288286|
|3192|-51.1717|0.145723|-197.664|-115.303|-1.21507|-186.239|177017|247952|92928.2|420615|521018|288125|
|3193|-51.1948|0.14548|-197.702|-115.21|-1.21409|-186.089|177101|248056|92985.8|420362|520686|287964|
|3194|-51.2178|0.145238|-197.739|-115.117|-1.21311|-185.939|177185|248160|93043.4|420109|520355|287803|
|3195|-51.2408|0.144995|-197.776|-115.024|-1.21213|-185.788|177269|248264|93101|419856|520023|287641|
|3196|-51.2638|0.144753|-197.813|-114.93|-1.21115|-185.638|177353|248368|93158.5|419602|519690|287479|
|3197|-51.2868|0.144511|-197.85|-114.837|-1.21016|-185.487|177437|248472|93216|419348|519358|287316|
|3198|-51.3098|0.144269|-197.887|-114.744|-1.20918|-185.337|177521|248576|93273.4|419094|519025|287153|
|3199|-51.3327|0.144027|-197.924|-114.651|-1.2082|-185.186|177604|248680|93330.8|418839|518692|286990|
|3200|-51.3556|0.143785|-197.961|-114.557|-1.20721|-185.035|177688|248784|93388.2|418584|518358|286827|
|3201|-51.3785|0.143544|-197.998|-114.464|-1.20623|-184.884|177772|248887|93445.6|418329|518025|286664|
|3202|-51.4014|0.143303|-198.035|-114.37|-1.20524|-184.733|177855|248991|93502.9|418073|517691|286500|
|3203|-51.4243|0.143062|-198.072|-114.276|-1.20425|-184.582|177939|249094|93560.2|417818|517356|286336|
|3204|-51.4471|0.142821|-198.109|-114.183|-1.20327|-184.43|178023|249198|93617.4|417561|517022|286171|
|3205|-51.4699|0.142581|-198.146|-114.089|-1.20228|-184.279|178106|249301|93674.6|417305|516687|286007|
|3206|-51.4928|0.14234|-198.183|-113.995|-1.20129|-184.127|178189|249404|93731.8|417048|516352|285842|
|3207|-51.5155|0.1421|-198.22|-113.901|-1.2003|-183.976|178273|249508|93789|416791|516017|285676|
|3208|-51.5383|0.14186|-198.256|-113.807|-1.19931|-183.824|178356|249611|93846.1|416534|515681|285511|
|3209|-51.5611|0.14162|-198.293|-113.713|-1.19832|-183.672|178439|249714|93903.2|416276|515345|285345|
|3210|-51.5838|0.141381|-198.33|-113.619|-1.19733|-183.52|178523|249817|93960.2|416018|515009|285179|
|3211|-51.6065|0.141142|-198.367|-113.525|-1.19634|-183.368|178606|249920|94017.2|415760|514672|285012|
|3212|-51.6292|0.140902|-198.403|-113.431|-1.19534|-183.216|178689|250023|94074.2|415501|514336|284846|
|3213|-51.6519|0.140663|-198.44|-113.337|-1.19435|-183.064|178772|250126|94131.2|415242|513998|284679|
|3214|-51.6745|0.140425|-198.476|-113.243|-1.19336|-182.912|178855|250228|94188.1|414983|513661|284511|
|3215|-51.6972|0.140186|-198.513|-113.148|-1.19236|-182.759|178938|250331|94245|414723|513323|284344|
|3216|-51.7198|0.139948|-198.55|-113.054|-1.19137|-182.607|179021|250434|94301.8|414464|512986|284176|
|3217|-51.7424|0.13971|-198.586|-112.959|-1.19037|-182.454|179104|250536|94358.6|414203|512647|284008|
|3218|-51.765|0.139472|-198.623|-112.865|-1.18938|-182.301|179187|250639|94415.4|413943|512309|283839|
|3219|-51.7876|0.139234|-198.659|-112.77|-1.18838|-182.149|179269|250741|94472.2|413682|511970|283671|
|3220|-51.8101|0.138996|-198.695|-112.675|-1.18738|-181.996|179352|250844|94528.9|413421|511631|283502|
|3221|-51.8326|0.138759|-198.732|-112.581|-1.18638|-181.843|179435|250946|94585.6|413160|511292|283333|
|3222|-51.8551|0.138522|-198.768|-112.486|-1.18539|-181.69|179517|251048|94642.2|412898|510952|283163|
|3223|-51.8776|0.138285|-198.804|-112.391|-1.18439|-181.536|179600|251150|94698.8|412636|510612|282993|
|3224|-51.9001|0.138048|-198.841|-112.296|-1.18339|-181.383|179682|251252|94755.4|412373|510272|282823|
|3225|-51.9225|0.137811|-198.877|-112.201|-1.18239|-181.23|179765|251354|94812|412111|509932|282653|
|3226|-51.945|0.137575|-198.913|-112.106|-1.18138|-181.076|179847|251456|94868.5|411848|509591|282482|
|3227|-51.9674|0.137339|-198.949|-112.011|-1.18038|-180.923|179930|251558|94925|411585|509250|282311|
|3228|-51.9898|0.137103|-198.986|-111.916|-1.17938|-180.769|180012|251660|94981.4|411321|508909|282140|
|3229|-52.0121|0.136867|-199.022|-111.821|-1.17838|-180.615|180094|251762|95037.8|411057|508567|281968|
|3230|-52.0345|0.136631|-199.058|-111.726|-1.17737|-180.462|180176|251863|95094.2|410793|508226|281797|
|3231|-52.0568|0.136396|-199.094|-111.63|-1.17637|-180.308|180258|251965|95150.5|410529|507883|281625|
|3232|-52.0792|0.136161|-199.13|-111.535|-1.17536|-180.154|180341|252067|95206.9|410264|507541|281452|
|3233|-52.1014|0.135926|-199.166|-111.44|-1.17436|-180|180423|252168|95263.1|409999|507198|281280|
|3234|-52.1237|0.135691|-199.202|-111.344|-1.17335|-179.845|180505|252269|95319.4|409733|506855|281107|
|3235|-52.146|0.135457|-199.238|-111.249|-1.17235|-179.691|180586|252371|95375.6|409467|506512|280934|
|3236|-52.1682|0.135222|-199.274|-111.153|-1.17134|-179.537|180668|252472|95431.7|409201|506169|280760|
|3237|-52.1904|0.134988|-199.31|-111.057|-1.17033|-179.382|180750|252573|95487.9|408935|505825|280587|
|3238|-52.2127|0.134754|-199.346|-110.962|-1.16932|-179.228|180832|252674|95544|408669|505481|280413|
|3239|-52.2348|0.13452|-199.381|-110.866|-1.16831|-179.073|180914|252775|95600|408402|505137|280238|
|3240|-52.257|0.134287|-199.417|-110.77|-1.1673|-178.918|180995|252876|95656.1|408134|504792|280064|
|3241|-52.2791|0.134053|-199.453|-110.674|-1.16629|-178.763|181077|252977|95712.1|407867|504447|279889|
|3242|-52.3013|0.13382|-199.489|-110.578|-1.16528|-178.608|181158|253078|95768|407599|504102|279714|
|3243|-52.3234|0.133587|-199.524|-110.482|-1.16427|-178.453|181240|253179|95823.9|407331|503756|279538|
|3244|-52.3455|0.133355|-199.56|-110.386|-1.16326|-178.298|181321|253280|95879.8|407062|503411|279363|
|3245|-52.3675|0.133122|-199.596|-110.29|-1.16225|-178.143|181403|253380|95935.7|406794|503065|279187|
|3246|-52.3896|0.13289|-199.631|-110.194|-1.16123|-177.988|181484|253481|95991.5|406525|502718|279011|
|3247|-52.4116|0.132657|-199.667|-110.098|-1.16022|-177.832|181565|253581|96047.3|406255|502372|278834|
|3248|-52.4336|0.132426|-199.703|-110.002|-1.15921|-177.677|181647|253682|96103|405985|502025|278657|
|3249|-52.4556|0.132194|-199.738|-109.905|-1.15819|-177.521|181728|253782|96158.8|405715|501678|278480|
|3250|-52.4776|0.131962|-199.774|-109.809|-1.15718|-177.366|181809|253883|96214.4|405445|501330|278303|
|3251|-52.4995|0.131731|-199.809|-109.713|-1.15616|-177.21|181890|253983|96270.1|405175|500982|278125|
|3252|-52.5215|0.1315|-199.844|-109.616|-1.15514|-177.054|181971|254083|96325.7|404904|500635|277948|
|3253|-52.5434|0.131269|-199.88|-109.52|-1.15413|-176.898|182052|254183|96381.3|404633|500286|277769|
|3254|-52.5653|0.131038|-199.915|-109.423|-1.15311|-176.742|182133|254283|96436.8|404361|499938|277591|
|3255|-52.5871|0.130808|-199.951|-109.326|-1.15209|-176.586|182214|254383|96492.3|404089|499589|277412|
|3256|-52.609|0.130577|-199.986|-109.23|-1.15107|-176.43|182294|254483|96547.8|403817|499240|277233|
|3257|-52.6308|0.130347|-200.021|-109.133|-1.15005|-176.274|182375|254583|96603.2|403545|498890|277054|
|3258|-52.6527|0.130117|-200.056|-109.036|-1.14903|-176.117|182456|254682|96658.6|403272|498541|276875|
|3259|-52.6745|0.129888|-200.092|-108.939|-1.14801|-175.961|182536|254782|96713.9|402999|498191|276695|
|3260|-52.6962|0.129658|-200.127|-108.842|-1.14699|-175.804|182617|254882|96769.3|402726|497840|276515|
|3261|-52.718|0.129429|-200.162|-108.745|-1.14597|-175.648|182698|254981|96824.5|402452|497490|276335|
|3262|-52.7397|0.1292|-200.197|-108.648|-1.14495|-175.491|182778|255081|96879.8|402178|497139|276154|
|3263|-52.7614|0.128971|-200.232|-108.551|-1.14392|-175.334|182858|255180|96935|401904|496788|275973|
|3264|-52.7831|0.128742|-200.267|-108.454|-1.1429|-175.178|182939|255279|96990.2|401629|496437|275792|
|3265|-52.8048|0.128514|-200.302|-108.357|-1.14188|-175.021|183019|255379|97045.3|401355|496085|275611|
|3266|-52.8265|0.128285|-200.337|-108.26|-1.14085|-174.864|183099|255478|97100.4|401079|495733|275429|
