-65 0.000164428 -220
|Index|TCPP|TCVP|
|9736|8.8736|99.7653|
|9737|8.89355|99.7638|
|9738|8.91351|99.7623|
|9739|8.93346|99.7609|
|9740|8.95341|99.7594|
|9741|8.97336|99.7579|
|9742|8.99331|99.7564|
|9743|9.01327|99.7549|
|9744|9.03322|99.7534|
|9745|9.05317|99.7519|
|9746|9.07312|99.7504|
|9747|9.09307|99.7488|
|9748|9.11302|99.7473|
|9749|9.13297|99.7458|
|9750|9.15292|99.7442|
|9751|9.17286|99.7427|
|9752|9.19281|99.7411|
|9753|9.21276|99.7395|
|9754|9.23271|99.738|
|9755|9.25266|99.7364|
|9756|9.2726|99.7348|
|9757|9.29255|99.7332|
|9758|9.3125|99.7316|
|9759|9.33244|99.73|
|9760|9.35239|99.7284|
|9761|9.37233|99.7268|
|9762|9.39228|99.7251|
|9763|9.41222|99.7235|
|9764|9.43217|99.7219|
|9765|9.45211|99.7202|
|9766|9.47206|99.7186|
|9767|9.492|99.7169|
|9768|9.51194|99.7152|
|9769|9.53189|99.7135|
|9770|9.55183|99.7119|
|9771|9.57177|99.7102|
|9772|9.59171|99.7085|
|9773|9.61165|99.7068|
|9774|9.6316|99.7051|
|9775|9.65154|99.7034|
|9776|9.67148|99.7016|
|9777|9.69142|99.6999|
|9778|9.71136|99.6982|
|9779|9.7313|99.6964|
|9780|9.75124|99.6947|
|9781|9.77117|99.6929|
|9782|9.79111|99.6911|
|9783|9.81105|99.6894|
|9784|9.83099|99.6876|
|9785|9.85093|99.6858|
|9786|9.87086|99.684|
|9787|9.8908|99.6822|
|9788|9.91074|99.6804|
|9789|9.93067|99.6786|
|9790|9.95061|99.6768|
|9791|9.97054|99.6749|
|9792|9.99048|99.6731|
|9793|10.0104|99.6712|
|9794|10.0303|99.6694|
|9795|10.0503|99.6675|
|9796|10.0702|99.6657|
|9797|10.0901|99.6638|
|9798|10.1101|99.6619|
|9799|10.13|99.66|
|9800|10.1499|99.6581|
|9801|10.1699|99.6562|
|9802|10.1898|99.6543|
|9803|10.2097|99.6524|
|9804|10.2297|99.6505|
|9805|10.2496|99.6485|
|9806|10.2695|99.6466|
|9807|10.2895|99.6447|
|9808|10.3094|99.6427|
|9809|10.3293|99.6407|
|9810|10.3492|99.6388|
|9811|10.3692|99.6368|
|9812|10.3891|99.6348|
|9813|10.409|99.6328|
|9814|10.4289|99.6308|
|9815|10.4489|99.6288|
|9816|10.4688|99.6268|
|9817|10.4887|99.6248|
|9818|10.5086|99.6227|
|9819|10.5286|99.6207|
|9820|10.5485|99.6187|
|9821|10.5684|99.6166|
|9822|10.5883|99.6145|
|9823|10.6083|99.6125|
|9824|10.6282|99.6104|
|9825|10.6481|99.6083|
|9826|10.668|99.6062|
|9827|10.688|99.6041|
|9828|10.7079|99.602|
|9829|10.7278|99.5999|
|9830|10.7477|99.5978|
|9831|10.7676|99.5957|
|9832|10.7876|99.5935|
|9833|10.8075|99.5914|
|9834|10.8274|99.5892|
|9835|10.8473|99.5871|
|9836|10.8672|99.5849|
|9837|10.8871|99.5827|
|9838|10.9071|99.5805|
|9839|10.927|99.5784|
|9840|10.9469|99.5762|
|9841|10.9668|99.574|
|9842|10.9867|99.5717|
|9843|11.0066|99.5695|
|9844|11.0265|99.5673|
|9845|11.0465|99.565|
|9846|11.0664|99.5628|
|9847|11.0863|99.5605|
|9848|11.1062|99.5583|
|9849|11.1261|99.556|
|9850|11.146|99.5537|
|9851|11.1659|99.5515|
|9852|11.1858|99.5492|
|9853|11.2057|99.5469|
|9854|11.2257|99.5446|
|9855|11.2456|99.5422|
|9856|11.2655|99.5399|
|9857|11.2854|99.5376|
|9858|11.3053|99.5352|
|9859|11.3252|99.5329|
|9860|11.3451|99.5305|
|9861|11.365|99.5282|
|9862|11.3849|99.5258|
|9863|11.4048|99.5234|
|9864|11.4247|99.521|
|9865|11.4446|99.5186|
|9866|11.4645|99.5162|
|9867|11.4844|99.5138|
|9868|11.5043|99.5114|
|9869|11.5242|99.5089|
|9870|11.5441|99.5065|
|9871|11.564|99.504|
|9872|11.5839|99.5016|
|9873|11.6038|99.4991|
|9874|11.6237|99.4967|
|9875|11.6436|99.4942|
|9876|11.6635|99.4917|
|9877|11.6834|99.4892|
|9878|11.7033|99.4867|
|9879|11.7232|99.4842|
|9880|11.7431|99.4816|
|9881|11.763|99.4791|
|9882|11.7829|99.4766|
|9883|11.8028|99.474|
|9884|11.8227|99.4715|
|9885|11.8426|99.4689|
|9886|11.8625|99.4663|
|9887|11.8824|99.4638|
|9888|11.9023|99.4612|
|9889|11.9222|99.4586|
|9890|11.9421|99.456|
|9891|11.962|99.4533|
|9892|11.9818|99.4507|
|9893|12.0017|99.4481|
|9894|12.0216|99.4455|
|9895|12.0415|99.4428|
|9896|12.0614|99.4401|
|9897|12.0813|99.4375|
|9898|12.1012|99.4348|
|9899|12.1211|99.4321|
|9900|12.1409|99.4294|
|9901|12.1608|99.4267|
|9902|12.1807|99.424|
|9903|12.2006|99.4213|
|9904|12.2205|99.4186|
|9905|12.2404|99.4158|
|9906|12.2603|99.4131|
|9907|12.2801|99.4103|
|9908|12.3|99.4076|
|9909|12.3199|99.4048|
|9910|12.3398|99.402|
|9911|12.3597|99.3992|
|9912|12.3795|99.3965|
|9913|12.3994|99.3936|
|9914|12.4193|99.3908|
|9915|12.4392|99.388|
|9916|12.4591|99.3852|
|9917|12.4789|99.3823|
|9918|12.4988|99.3795|
|9919|12.5187|99.3766|
|9920|12.5386|99.3738|
|9921|12.5584|99.3709|
|9922|12.5783|99.368|
|9923|12.5982|99.3651|
|9924|12.6181|99.3622|
|9925|12.6379|99.3593|
|9926|12.6578|99.3564|
|9927|12.6777|99.3535|
|9928|12.6975|99.3505|
|9929|12.7174|99.3476|
|9930|12.7373|99.3446|
|9931|12.7571|99.3417|
|9932|12.777|99.3387|
|9933|12.7969|99.3357|
|9934|12.8167|99.3327|
|9935|12.8366|99.3297|
|9936|12.8565|99.3267|
|9937|12.8763|99.3237|
|9938|12.8962|99.3207|
|9939|12.9161|99.3176|
|9940|12.9359|99.3146|
|9941|12.9558|99.3115|
|9942|12.9757|99.3085|
|9943|12.9955|99.3054|
|9944|13.0154|99.3023|
|9945|13.0352|99.2992|
|9946|13.0551|99.2961|
|9947|13.075|99.293|
|9948|13.0948|99.2899|
|9949|13.1147|99.2867|
|9950|13.1345|99.2836|
|9951|13.1544|99.2805|
|9952|13.1742|99.2773|
|9953|13.1941|99.2741|
|9954|13.214|99.271|
|9955|13.2338|99.2678|
|9956|13.2537|99.2646|
|9957|13.2735|99.2614|
|9958|13.2934|99.2582|
|9959|13.3132|99.255|
|9960|13.3331|99.2517|
|9961|13.3529|99.2485|
|9962|13.3728|99.2452|
|9963|13.3926|99.242|
|9964|13.4125|99.2387|
|9965|13.4323|99.2354|
|9966|13.4522|99.2322|
|9967|13.472|99.2289|
|9968|13.4919|99.2256|
|9969|13.5117|99.2222|
|9970|13.5315|99.2189|
|9971|13.5514|99.2156|
|9972|13.5712|99.2122|
|9973|13.5911|99.2089|
|9974|13.6109|99.2055|
|9975|13.6308|99.2022|
|9976|13.6506|99.1988|
|9977|13.6704|99.1954|
|9978|13.6903|99.192|
|9979|13.7101|99.1886|
|9980|13.7299|99.1852|
|9981|13.7498|99.1817|
|9982|13.7696|99.1783|
|9983|13.7895|99.1748|
|9984|13.8093|99.1714|
|9985|13.8291|99.1679|
|9986|13.849|99.1644|
|9987|13.8688|99.161|
|9988|13.8886|99.1575|
|9989|13.9084|99.154|
|9990|13.9283|99.1504|
|9991|13.9481|99.1469|
|9992|13.9679|99.1434|
|9993|13.9878|99.1398|
|9994|14.0076|99.1363|
|9995|14.0274|99.1327|
|9996|14.0472|99.1291|
|9997|14.0671|99.1256|
|9998|14.0869|99.122|
|9999|14.1067|99.1184|
|10000|14.1265|99.1148|
|10001|14.1464|99.1111|
|10002|14.1662|99.1075|
|10003|14.186|99.1039|
|10004|14.2058|99.1002|
|10005|14.2257|99.0965|
|10006|14.2455|99.0929|
|10007|14.2653|99.0892|
|10008|14.2851|99.0855|
|10009|14.3049|99.0818|
|10010|14.3247|99.0781|
|10011|14.3446|99.0744|
|10012|14.3644|99.0706|
|10013|14.3842|99.0669|
|10014|14.404|99.0632|
|10015|14.4238|99.0594|
|10016|14.4436|99.0556|
|10017|14.4634|99.0518|
|10018|14.4832|99.048|
|10019|14.503|99.0442|
|10020|14.5229|99.0404|
|10021|14.5427|99.0366|
|10022|14.5625|99.0328|
|10023|14.5823|99.0289|
|10024|14.6021|99.0251|
|10025|14.6219|99.0212|
|10026|14.6417|99.0174|
|10027|14.6615|99.0135|
|10028|14.6813|99.0096|
|10029|14.7011|99.0057|
|10030|14.7209|99.0018|
|10031|14.7407|98.9979|
|10032|14.7605|98.9939|
|10033|14.7803|98.99|
|10034|14.8001|98.986|
|10035|14.8199|98.9821|
|10036|14.8397|98.9781|
|10037|14.8595|98.9741|
|10038|14.8793|98.9701|
|10039|14.8991|98.9661|
|10040|14.9189|98.9621|
|10041|14.9387|98.9581|
|10042|14.9584|98.954|
|10043|14.9782|98.95|
|10044|14.998|98.9459|
|10045|15.0178|98.9419|
|10046|15.0376|98.9378|
|10047|15.0574|98.9337|
|10048|15.0772|98.9296|
|10049|15.097|98.9255|
|10050|15.1167|98.9214|
|10051|15.1365|98.9173|
|10052|15.1563|98.9131|
|10053|15.1761|98.909|
|10054|15.1959|98.9048|
|10055|15.2157|98.9007|
|10056|15.2354|98.8965|
|10057|15.2552|98.8923|
|10058|15.275|98.8881|
|10059|15.2948|98.8839|
|10060|15.3145|98.8797|
|10061|15.3343|98.8754|
|10062|15.3541|98.8712|
|10063|15.3739|98.8669|
|10064|15.3936|98.8627|
|10065|15.4134|98.8584|
|10066|15.4332|98.8541|
|10067|15.453|98.8498|
|10068|15.4727|98.8455|
|10069|15.4925|98.8412|
|10070|15.5123|98.8369|
|10071|15.532|98.8325|
|10072|15.5518|98.8282|
|10073|15.5716|98.8238|
|10074|15.5913|98.8195|
|10075|15.6111|98.8151|
|10076|15.6309|98.8107|
|10077|15.6506|98.8063|
|10078|15.6704|98.8019|
|10079|15.6901|98.7975|
|10080|15.7099|98.793|
|10081|15.7297|98.7886|
|10082|15.7494|98.7841|
|10083|15.7692|98.7797|
|10084|15.7889|98.7752|
|10085|15.8087|98.7707|
|10086|15.8284|98.7662|
|10087|15.8482|98.7617|
|10088|15.8679|98.7572|
|10089|15.8877|98.7527|
|10090|15.9074|98.7481|
|10091|15.9272|98.7436|
|10092|15.9469|98.739|
|10093|15.9667|98.7344|
|10094|15.9864|98.7299|
|10095|16.0062|98.7253|
|10096|16.0259|98.7207|
|10097|16.0457|98.716|
|10098|16.0654|98.7114|
|10099|16.0851|98.7068|
|10100|16.1049|98.7021|
|10101|16.1246|98.6975|
|10102|16.1444|98.6928|
|10103|16.1641|98.6881|
|10104|16.1838|98.6834|
|10105|16.2036|98.6787|
|10106|16.2233|98.674|
|10107|16.243|98.6693|
|10108|16.2628|98.6645|
|10109|16.2825|98.6598|
|10110|16.3022|98.655|
|10111|16.322|98.6503|
|10112|16.3417|98.6455|
|10113|16.3614|98.6407|
|10114|16.3812|98.6359|
|10115|16.4009|98.6311|
|10116|16.4206|98.6263|
|10117|16.4403|98.6214|
|10118|16.4601|98.6166|
|10119|16.4798|98.6117|
|10120|16.4995|98.6069|
|10121|16.5192|98.602|
|10122|16.5389|98.5971|
|10123|16.5587|98.5922|
|10124|16.5784|98.5873|
|10125|16.5981|98.5823|
|10126|16.6178|98.5774|
|10127|16.6375|98.5725|
|10128|16.6572|98.5675|
|10129|16.677|98.5625|
|10130|16.6967|98.5576|
|10131|16.7164|98.5526|
|10132|16.7361|98.5476|
|10133|16.7558|98.5425|
|10134|16.7755|98.5375|
|10135|16.7952|98.5325|
|10136|16.8149|98.5274|
|10137|16.8346|98.5224|
|10138|16.8543|98.5173|
|10139|16.874|98.5122|
|10140|16.8937|98.5071|
|10141|16.9134|98.502|
|10142|16.9331|98.4969|
|10143|16.9528|98.4918|
|10144|16.9725|98.4867|
|10145|16.9922|98.4815|
|10146|17.0119|98.4763|
|10147|17.0316|98.4712|
|10148|17.0513|98.466|
|10149|17.071|98.4608|
|10150|17.0907|98.4556|
|10151|17.1104|98.4504|
|10152|17.1301|98.4451|
|10153|17.1498|98.4399|
|10154|17.1695|98.4346|
|10155|17.1891|98.4294|
|10156|17.2088|98.4241|
|10157|17.2285|98.4188|
|10158|17.2482|98.4135|
|10159|17.2679|98.4082|
|10160|17.2876|98.4029|
|10161|17.3072|98.3976|
|10162|17.3269|98.3922|
|10163|17.3466|98.3869|
|10164|17.3663|98.3815|
|10165|17.3859|98.3761|
|10166|17.4056|98.3707|
|10167|17.4253|98.3653|
|10168|17.445|98.3599|
|10169|17.4646|98.3545|
|10170|17.4843|98.349|
|10171|17.504|98.3436|
|10172|17.5236|98.3381|
|10173|17.5433|98.3327|
|10174|17.563|98.3272|
|10175|17.5826|98.3217|
|10176|17.6023|98.3162|
|10177|17.622|98.3107|
|10178|17.6416|98.3051|
|10179|17.6613|98.2996|
|10180|17.681|98.294|
|10181|17.7006|98.2885|
|10182|17.7203|98.2829|
|10183|17.7399|98.2773|
|10184|17.7596|98.2717|
|10185|17.7792|98.2661|
|10186|17.7989|98.2605|
|10187|17.8185|98.2548|
|10188|17.8382|98.2492|
|10189|17.8578|98.2435|
|10190|17.8775|98.2378|
|10191|17.8971|98.2322|
|10192|17.9168|98.2265|
|10193|17.9364|98.2208|
|10194|17.9561|98.215|
|10195|17.9757|98.2093|
|10196|17.9953|98.2036|
|10197|18.015|98.1978|
|10198|18.0346|98.1921|
|10199|18.0543|98.1863|
|10200|18.0739|98.1805|
|10201|18.0935|98.1747|
|10202|18.1132|98.1689|
|10203|18.1328|98.163|
|10204|18.1524|98.1572|
|10205|18.1721|98.1514|
|10206|18.1917|98.1455|
|10207|18.2113|98.1396|
|10208|18.231|98.1337|
|10209|18.2506|98.1278|
|10210|18.2702|98.1219|
|10211|18.2898|98.116|
|10212|18.3095|98.1101|
|10213|18.3291|98.1041|
|10214|18.3487|98.0982|
|10215|18.3683|98.0922|
|10216|18.3879|98.0862|
|10217|18.4075|98.0802|
|10218|18.4272|98.0742|
|10219|18.4468|98.0682|
|10220|18.4664|98.0622|
|10221|18.486|98.0561|
|10222|18.5056|98.0501|
|10223|18.5252|98.044|
|10224|18.5448|98.0379|
|10225|18.5644|98.0318|
|10226|18.584|98.0257|
|10227|18.6036|98.0196|
|10228|18.6233|98.0135|
|10229|18.6429|98.0074|
|10230|18.6625|98.0012|
|10231|18.6821|97.995|
|10232|18.7017|97.9889|
|10233|18.7212|97.9827|
|10234|18.7408|97.9765|
|10235|18.7604|97.9703|
|10236|18.78|97.964|
|10237|18.7996|97.9578|
|10238|18.8192|97.9516|
|10239|18.8388|97.9453|
|10240|18.8584|97.939|
|10241|18.878|97.9327|
|10242|18.8976|97.9264|
|10243|18.9172|97.9201|
|10244|18.9367|97.9138|
|10245|18.9563|97.9075|
|10246|18.9759|97.9011|
|10247|18.9955|97.8948|
|10248|19.0151|97.8884|
|10249|19.0346|97.882|
|10250|19.0542|97.8756|
|10251|19.0738|97.8692|
|10252|19.0934|97.8628|
|10253|19.1129|97.8564|
|10254|19.1325|97.8499|
|10255|19.1521|97.8434|
|10256|19.1716|97.837|
|10257|19.1912|97.8305|
|10258|19.2108|97.824|
|10259|19.2303|97.8175|
|10260|19.2499|97.811|
|10261|19.2695|97.8044|
|10262|19.289|97.7979|
|10263|19.3086|97.7913|
|10264|19.3281|97.7848|
|10265|19.3477|97.7782|
|10266|19.3672|97.7716|
|10267|19.3868|97.765|
|10268|19.4064|97.7584|
|10269|19.4259|97.7517|
|10270|19.4455|97.7451|
|10271|19.465|97.7384|
|10272|19.4845|97.7317|
|10273|19.5041|97.7251|
|10274|19.5236|97.7184|
|10275|19.5432|97.7117|
|10276|19.5627|97.7049|
|10277|19.5823|97.6982|
|10278|19.6018|97.6915|
|10279|19.6213|97.6847|
|10280|19.6409|97.6779|
|10281|19.6604|97.6711|
|10282|19.6799|97.6643|
|10283|19.6995|97.6575|
|10284|19.719|97.6507|
|10285|19.7385|97.6439|
|10286|19.7581|97.637|
|10287|19.7776|97.6302|
|10288|19.7971|97.6233|
|10289|19.8166|97.6164|
|10290|19.8362|97.6095|
|10291|19.8557|97.6026|
|10292|19.8752|97.5957|
|10293|19.8947|97.5887|
|10294|19.9142|97.5818|
|10295|19.9338|97.5748|
|10296|19.9533|97.5679|
|10297|19.9728|97.5609|
|10298|19.9923|97.5539|
|10299|20.0118|97.5469|
|10300|20.0313|97.5398|
|10301|20.0508|97.5328|
|10302|20.0703|97.5257|
|10303|20.0898|97.5187|
|10304|20.1093|97.5116|
|10305|20.1288|97.5045|
|10306|20.1483|97.4974|
|10307|20.1678|97.4903|
|10308|20.1873|97.4832|
|10309|20.2068|97.476|
|10310|20.2263|97.4689|
|10311|20.2458|97.4617|
|10312|20.2653|97.4545|
|10313|20.2848|97.4473|
|10314|20.3043|97.4401|
|10315|20.3238|97.4329|
|10316|20.3433|97.4257|
|10317|20.3627|97.4184|
|10318|20.3822|97.4112|
|10319|20.4017|97.4039|
|10320|20.4212|97.3966|
|10321|20.4407|97.3893|
|10322|20.4601|97.382|
|10323|20.4796|97.3747|
|10324|20.4991|97.3674|
|10325|20.5186|97.36|
|10326|20.538|97.3527|
|10327|20.5575|97.3453|
|10328|20.577|97.3379|
|10329|20.5964|97.3305|
|10330|20.6159|97.3231|
|10331|20.6354|97.3157|
|10332|20.6548|97.3082|
|10333|20.6743|97.3008|
|10334|20.6938|97.2933|
|10335|20.7132|97.2858|
|10336|20.7327|97.2783|
|10337|20.7521|97.2708|
|10338|20.7716|97.2633|
|10339|20.791|97.2558|
|10340|20.8105|97.2482|
|10341|20.8299|97.2407|
|10342|20.8494|97.2331|
|10343|20.8688|97.2255|
|10344|20.8883|97.2179|
|10345|20.9077|97.2103|
|10346|20.9271|97.2027|
|10347|20.9466|97.1951|
|10348|20.966|97.1874|
|10349|20.9855|97.1797|
|10350|21.0049|97.1721|
|10351|21.0243|97.1644|
|10352|21.0438|97.1567|
|10353|21.0632|97.149|
|10354|21.0826|97.1412|
|10355|21.1021|97.1335|
|10356|21.1215|97.1257|
|10357|21.1409|97.118|
|10358|21.1603|97.1102|
|10359|21.1797|97.1024|
|10360|21.1992|97.0946|
|10361|21.2186|97.0868|
|10362|21.238|97.0789|
|10363|21.2574|97.0711|
|10364|21.2768|97.0632|
|10365|21.2962|97.0554|
|10366|21.3157|97.0475|
|10367|21.3351|97.0396|
|10368|21.3545|97.0317|
|10369|21.3739|97.0237|
|10370|21.3933|97.0158|
|10371|21.4127|97.0078|
|10372|21.4321|96.9999|
|10373|21.4515|96.9919|
|10374|21.4709|96.9839|
|10375|21.4903|96.9759|
|10376|21.5097|96.9679|
|10377|21.5291|96.9598|
|10378|21.5485|96.9518|
|10379|21.5678|96.9437|
|10380|21.5872|96.9356|
|10381|21.6066|96.9276|
|10382|21.626|96.9195|
|10383|21.6454|96.9113|
|10384|21.6648|96.9032|
|10385|21.6841|96.8951|
|10386|21.7035|96.8869|
|10387|21.7229|96.8787|
|10388|21.7423|96.8706|
|10389|21.7616|96.8624|
|10390|21.781|96.8542|
|10391|21.8004|96.8459|
|10392|21.8198|96.8377|
|10393|21.8391|96.8295|
|10394|21.8585|96.8212|
|10395|21.8779|96.8129|
|10396|21.8972|96.8046|
|10397|21.9166|96.7963|
|10398|21.9359|96.788|
|10399|21.9553|96.7797|
|10400|21.9746|96.7713|
|10401|21.994|96.763|
|10402|22.0133|96.7546|
|10403|22.0327|96.7462|
|10404|22.052|96.7378|
|10405|22.0714|96.7294|
|10406|22.0907|96.721|
|10407|22.1101|96.7125|
|10408|22.1294|96.7041|
|10409|22.1488|96.6956|
|10410|22.1681|96.6871|
|10411|22.1874|96.6786|
|10412|22.2068|96.6701|
|10413|22.2261|96.6616|
|10414|22.2454|96.6531|
|10415|22.2648|96.6445|
|10416|22.2841|96.636|
|10417|22.3034|96.6274|
|10418|22.3227|96.6188|
|10419|22.3421|96.6102|
|10420|22.3614|96.6016|
|10421|22.3807|96.593|
|10422|22.4|96.5843|
|10423|22.4193|96.5757|
|10424|22.4387|96.567|
|10425|22.458|96.5583|
|10426|22.4773|96.5496|
|10427|22.4966|96.5409|
|10428|22.5159|96.5322|
|10429|22.5352|96.5234|
|10430|22.5545|96.5147|
|10431|22.5738|96.5059|
|10432|22.5931|96.4971|
|10433|22.6124|96.4883|
|10434|22.6317|96.4795|
|10435|22.651|96.4707|
|10436|22.6703|96.4619|
|10437|22.6896|96.453|
|10438|22.7089|96.4441|
|10439|22.7282|96.4353|
|10440|22.7474|96.4264|
|10441|22.7667|96.4175|
|10442|22.786|96.4085|
|10443|22.8053|96.3996|
|10444|22.8246|96.3907|
|10445|22.8439|96.3817|
|10446|22.8631|96.3727|
|10447|22.8824|96.3637|
|10448|22.9017|96.3547|
|10449|22.9209|96.3457|
|10450|22.9402|96.3367|
|10451|22.9595|96.3276|
|10452|22.9787|96.3186|
|10453|22.998|96.3095|
|10454|23.0173|96.3004|
|10455|23.0365|96.2913|
|10456|23.0558|96.2822|
|10457|23.075|96.2731|
|10458|23.0943|96.2639|
|10459|23.1135|96.2548|
|10460|23.1328|96.2456|
|10461|23.152|96.2364|
|10462|23.1713|96.2272|
|10463|23.1905|96.218|
|10464|23.2098|96.2088|
|10465|23.229|96.1996|
|10466|23.2483|96.1903|
|10467|23.2675|96.181|
|10468|23.2867|96.1718|
|10469|23.306|96.1625|
|10470|23.3252|96.1532|
|10471|23.3444|96.1438|
|10472|23.3637|96.1345|
|10473|23.3829|96.1251|
|10474|23.4021|96.1158|
|10475|23.4213|96.1064|
|10476|23.4405|96.097|
|10477|23.4598|96.0876|
|10478|23.479|96.0782|
|10479|23.4982|96.0687|
|10480|23.5174|96.0593|
|10481|23.5366|96.0498|
|10482|23.5558|96.0404|
|10483|23.575|96.0309|
|10484|23.5942|96.0214|
|10485|23.6134|96.0118|
|10486|23.6326|96.0023|
|10487|23.6518|95.9927|
|10488|23.671|95.9832|
|10489|23.6902|95.9736|
|10490|23.7094|95.964|
|10491|23.7286|95.9544|
|10492|23.7478|95.9448|
|10493|23.767|95.9352|
|10494|23.7862|95.9255|
|10495|23.8054|95.9159|
|10496|23.8246|95.9062|
|10497|23.8437|95.8965|
|10498|23.8629|95.8868|
|10499|23.8821|95.8771|
|10500|23.9013|95.8673|
|10501|23.9204|95.8576|
|10502|23.9396|95.8478|
|10503|23.9588|95.8381|
|10504|23.9779|95.8283|
|10505|23.9971|95.8185|
|10506|24.0163|95.8086|
|10507|24.0354|95.7988|
|10508|24.0546|95.789|
|10509|24.0737|95.7791|
|10510|24.0929|95.7692|
|10511|24.1121|95.7593|
|10512|24.1312|95.7494|
|10513|24.1504|95.7395|
|10514|24.1695|95.7296|
|10515|24.1886|95.7196|
|10516|24.2078|95.7097|
|10517|24.2269|95.6997|
|10518|24.2461|95.6897|
|10519|24.2652|95.6797|
|10520|24.2843|95.6697|
|10521|24.3035|95.6597|
|10522|24.3226|95.6496|
|10523|24.3417|95.6396|
|10524|24.3609|95.6295|
|10525|24.38|95.6194|
|10526|24.3991|95.6093|
|10527|24.4182|95.5992|
|10528|24.4373|95.589|
|10529|24.4565|95.5789|
|10530|24.4756|95.5687|
|10531|24.4947|95.5586|
|10532|24.5138|95.5484|
|10533|24.5329|95.5382|
|10534|24.552|95.5279|
|10535|24.5711|95.5177|
|10536|24.5902|95.5075|
|10537|24.6093|95.4972|
|10538|24.6284|95.4869|
|10539|24.6475|95.4766|
|10540|24.6666|95.4663|
|10541|24.6857|95.456|
|10542|24.7048|95.4457|
|10543|24.7239|95.4353|
|10544|24.743|95.425|
|10545|24.7621|95.4146|
|10546|24.7811|95.4042|
|10547|24.8002|95.3938|
|10548|24.8193|95.3834|
|10549|24.8384|95.3729|
|10550|24.8574|95.3625|
|10551|24.8765|95.352|
|10552|24.8956|95.3416|
|10553|24.9146|95.3311|
|10554|24.9337|95.3206|
|10555|24.9528|95.31|
|10556|24.9718|95.2995|
|10557|24.9909|95.289|
|10558|25.01|95.2784|
|10559|25.029|95.2678|
|10560|25.0481|95.2572|
|10561|25.0671|95.2466|
|10562|25.0862|95.236|
|10563|25.1052|95.2254|
|10564|25.1243|95.2147|
|10565|25.1433|95.204|
|10566|25.1623|95.1934|
|10567|25.1814|95.1827|
|10568|25.2004|95.1719|
|10569|25.2194|95.1612|
|10570|25.2385|95.1505|
|10571|25.2575|95.1397|
|10572|25.2765|95.129|
|10573|25.2955|95.1182|
|10574|25.3146|95.1074|
|10575|25.3336|95.0966|
|10576|25.3526|95.0857|
|10577|25.3716|95.0749|
|10578|25.3906|95.0641|
|10579|25.4097|95.0532|
|10580|25.4287|95.0423|
|10581|25.4477|95.0314|
|10582|25.4667|95.0205|
|10583|25.4857|95.0096|
|10584|25.5047|94.9986|
|10585|25.5237|94.9877|
|10586|25.5427|94.9767|
|10587|25.5617|94.9657|
|10588|25.5807|94.9547|
|10589|25.5996|94.9437|
|10590|25.6186|94.9326|
|10591|25.6376|94.9216|
|10592|25.6566|94.9105|
|10593|25.6756|94.8995|
|10594|25.6946|94.8884|
|10595|25.7135|94.8773|
|10596|25.7325|94.8662|
|10597|25.7515|94.855|
|10598|25.7705|94.8439|
|10599|25.7894|94.8327|
|10600|25.8084|94.8215|
|10601|25.8274|94.8103|
|10602|25.8463|94.7991|
|10603|25.8653|94.7879|
|10604|25.8842|94.7767|
|10605|25.9032|94.7654|
|10606|25.9221|94.7542|
|10607|25.9411|94.7429|
|10608|25.96|94.7316|
|10609|25.979|94.7203|
|10610|25.9979|94.709|
|10611|26.0169|94.6976|
|10612|26.0358|94.6863|
|10613|26.0547|94.6749|
|10614|26.0737|94.6635|
|10615|26.0926|94.6521|
|10616|26.1115|94.6407|
|10617|26.1305|94.6293|
|10618|26.1494|94.6178|
|10619|26.1683|94.6064|
|10620|26.1872|94.5949|
|10621|26.2061|94.5834|
|10622|26.2251|94.5719|
|10623|26.244|94.5604|
|10624|26.2629|94.5489|
|10625|26.2818|94.5373|
|10626|26.3007|94.5258|
|10627|26.3196|94.5142|
|10628|26.3385|94.5026|
|10629|26.3574|94.491|
|10630|26.3763|94.4794|
|10631|26.3952|94.4677|
|10632|26.4141|94.4561|
|10633|26.433|94.4444|
|10634|26.4519|94.4327|
|10635|26.4708|94.421|
|10636|26.4896|94.4093|
|10637|26.5085|94.3976|
|10638|26.5274|94.3859|
|10639|26.5463|94.3741|
|10640|26.5651|94.3624|
|10641|26.584|94.3506|
|10642|26.6029|94.3388|
|10643|26.6217|94.327|
|10644|26.6406|94.3151|
|10645|26.6595|94.3033|
|10646|26.6783|94.2914|
|10647|26.6972|94.2796|
|10648|26.716|94.2677|
|10649|26.7349|94.2558|
|10650|26.7537|94.2439|
|10651|26.7726|94.2319|
|10652|26.7914|94.22|
|10653|26.8103|94.208|
|10654|26.8291|94.196|
|10655|26.848|94.184|
|10656|26.8668|94.172|
|10657|26.8856|94.16|
|10658|26.9045|94.148|
|10659|26.9233|94.1359|
|10660|26.9421|94.1239|
|10661|26.9609|94.1118|
|10662|26.9798|94.0997|
|10663|26.9986|94.0876|
|10664|27.0174|94.0755|
|10665|27.0362|94.0633|
|10666|27.055|94.0512|
|10667|27.0738|94.039|
|10668|27.0926|94.0268|
|10669|27.1114|94.0146|
|10670|27.1302|94.0024|
|10671|27.149|93.9902|
|10672|27.1678|93.9779|
|10673|27.1866|93.9657|
|10674|27.2054|93.9534|
|10675|27.2242|93.9411|
|10676|27.243|93.9288|
|10677|27.2618|93.9165|
|10678|27.2806|93.9041|
